month,clean_hour,market_price_eur_mwh,hp_hc_price_eur_mwh
Mars 2023,Dimanche 17h,104.4325,108.83
Mars 2023,Dimanche 18h,119.01,108.83
Mars 2023,Dimanche 19h,129.68,108.83
Mars 2023,Dimanche 20h,121.8675,108.83
Mars 2023,Dimanche 21h,115.7225,108.83
Mars 2023,Dimanche 22h,107.6075,52.87
Mars 2023,Dimanche 23h,99.7825,52.87
Avril 2023,Lundi 0h,104.89500000000001,52.87
Avril 2023,Lundi 1h,88.8175,52.87
Avril 2023,Lundi 2h,89.12,52.87
Avril 2023,Lundi 3h,85.325,52.87
Avril 2023,Lundi 4h,85.425,52.87
Avril 2023,Lundi 5h,96.4675,52.87
Avril 2023,Lundi 6h,122.245,52.87
Avril 2023,Lundi 7h,143.935,108.83
Avril 2023,Lundi 8h,151.6225,108.83
Avril 2023,Lundi 9h,137.0325,108.83
Avril 2023,Lundi 10h,117.6225,108.83
Avril 2023,Lundi 11h,107.375,108.83
Avril 2023,Lundi 12h,99.225,108.83
Avril 2023,Lundi 13h,89.8875,108.83
Avril 2023,Lundi 14h,86.89,108.83
Avril 2023,Lundi 15h,90.35249999999999,108.83
Avril 2023,Lundi 16h,97.33500000000001,108.83
Avril 2023,Lundi 17h,108.11,108.83
Avril 2023,Lundi 18h,128.5325,108.83
Avril 2023,Lundi 19h,151.0075,108.83
Avril 2023,Lundi 20h,142.2025,108.83
Avril 2023,Lundi 21h,129.755,108.83
Avril 2023,Lundi 22h,121.62,52.87
Avril 2023,Lundi 23h,113.30250000000001,52.87
Avril 2023,Mardi 0h,92.37,52.87
Avril 2023,Mardi 1h,85.67,52.87
Avril 2023,Mardi 2h,86.1125,52.87
Avril 2023,Mardi 3h,82.6975,52.87
Avril 2023,Mardi 4h,81.9675,52.87
Avril 2023,Mardi 5h,83.9825,52.87
Avril 2023,Mardi 6h,102.52,52.87
Avril 2023,Mardi 7h,120.0975,108.83
Avril 2023,Mardi 8h,129.33249999999998,108.83
Avril 2023,Mardi 9h,112.44,108.83
Avril 2023,Mardi 10h,90.43,108.83
Avril 2023,Mardi 11h,82.6425,108.83
Avril 2023,Mardi 12h,83.7625,108.83
Avril 2023,Mardi 13h,78.9325,108.83
Avril 2023,Mardi 14h,79.635,108.83
Avril 2023,Mardi 15h,79.815,108.83
Avril 2023,Mardi 16h,78.1825,108.83
Avril 2023,Mardi 17h,85.74000000000001,108.83
Avril 2023,Mardi 18h,105.5825,108.83
Avril 2023,Mardi 19h,121.905,108.83
Avril 2023,Mardi 20h,120.1575,108.83
Avril 2023,Mardi 21h,113.1175,108.83
Avril 2023,Mardi 22h,104.745,52.87
Avril 2023,Mardi 23h,92.05499999999999,52.87
Avril 2023,Mercredi 0h,98.8425,52.87
Avril 2023,Mercredi 1h,91.7175,52.87
Avril 2023,Mercredi 2h,90.5825,52.87
Avril 2023,Mercredi 3h,89.175,52.87
Avril 2023,Mercredi 4h,89.13,52.87
Avril 2023,Mercredi 5h,95.5025,52.87
Avril 2023,Mercredi 6h,109.7025,52.87
Avril 2023,Mercredi 7h,127.6925,108.83
Avril 2023,Mercredi 8h,132.3975,108.83
Avril 2023,Mercredi 9h,123.4025,108.83
Avril 2023,Mercredi 10h,113.24000000000001,108.83
Avril 2023,Mercredi 11h,106.0825,108.83
Avril 2023,Mercredi 12h,101.92750000000001,108.83
Avril 2023,Mercredi 13h,97.23,108.83
Avril 2023,Mercredi 14h,97.28,108.83
Avril 2023,Mercredi 15h,93.155,108.83
Avril 2023,Mercredi 16h,96.27250000000001,108.83
Avril 2023,Mercredi 17h,102.855,108.83
Avril 2023,Mercredi 18h,111.5775,108.83
Avril 2023,Mercredi 19h,125.345,108.83
Avril 2023,Mercredi 20h,130.3375,108.83
Avril 2023,Mercredi 21h,121.685,108.83
Avril 2023,Mercredi 22h,112.8075,52.87
Avril 2023,Mercredi 23h,102.23,52.87
Avril 2023,Jeudi 0h,96.4125,52.87
Avril 2023,Jeudi 1h,88.6375,52.87
Avril 2023,Jeudi 2h,86.79,52.87
Avril 2023,Jeudi 3h,83.47,52.87
Avril 2023,Jeudi 4h,83.845,52.87
Avril 2023,Jeudi 5h,90.48,52.87
Avril 2023,Jeudi 6h,106.10249999999999,52.87
Avril 2023,Jeudi 7h,119.97999999999999,108.83
Avril 2023,Jeudi 8h,120.745,108.83
Avril 2023,Jeudi 9h,102.75,108.83
Avril 2023,Jeudi 10h,79.88,108.83
Avril 2023,Jeudi 11h,76.1675,108.83
Avril 2023,Jeudi 12h,74.355,108.83
Avril 2023,Jeudi 13h,71.1425,108.83
Avril 2023,Jeudi 14h,62.08,108.83
Avril 2023,Jeudi 15h,69.0425,108.83
Avril 2023,Jeudi 16h,71.21000000000001,108.83
Avril 2023,Jeudi 17h,87.8725,108.83
Avril 2023,Jeudi 18h,114.6875,108.83
Avril 2023,Jeudi 19h,131.155,108.83
Avril 2023,Jeudi 20h,136.665,108.83
Avril 2023,Jeudi 21h,130.52,108.83
Avril 2023,Jeudi 22h,122.0125,52.87
Avril 2023,Jeudi 23h,112.1825,52.87
Avril 2023,Vendredi 0h,110.27,52.87
Avril 2023,Vendredi 1h,99.0625,52.87
Avril 2023,Vendredi 2h,99.35,52.87
Avril 2023,Vendredi 3h,93.32249999999999,52.87
Avril 2023,Vendredi 4h,94.51,52.87
Avril 2023,Vendredi 5h,105.455,52.87
Avril 2023,Vendredi 6h,124.02000000000001,52.87
Avril 2023,Vendredi 7h,139.23,108.83
Avril 2023,Vendredi 8h,140.615,108.83
Avril 2023,Vendredi 9h,132.3425,108.83
Avril 2023,Vendredi 10h,118.855,108.83
Avril 2023,Vendredi 11h,107.6,108.83
Avril 2023,Vendredi 12h,99.905,108.83
Avril 2023,Vendredi 13h,91.995,108.83
Avril 2023,Vendredi 14h,87.255,108.83
Avril 2023,Vendredi 15h,84.295,108.83
Avril 2023,Vendredi 16h,89.3325,108.83
Avril 2023,Vendredi 17h,100.52000000000001,108.83
Avril 2023,Vendredi 18h,122.5925,108.83
Avril 2023,Vendredi 19h,134.72,108.83
Avril 2023,Vendredi 20h,139.38,108.83
Avril 2023,Vendredi 21h,138.16,108.83
Avril 2023,Vendredi 22h,131.3675,52.87
Avril 2023,Vendredi 23h,118.24000000000001,52.87
Avril 2023,Samedi 0h,106.73400000000001,52.87
Avril 2023,Samedi 1h,95.716,52.87
Avril 2023,Samedi 2h,89.776,52.87
Avril 2023,Samedi 3h,80.34,52.87
Avril 2023,Samedi 4h,76.574,52.87
Avril 2023,Samedi 5h,80.372,52.87
Avril 2023,Samedi 6h,93.486,52.87
Avril 2023,Samedi 7h,104.02799999999999,108.83
Avril 2023,Samedi 8h,116.026,108.83
Avril 2023,Samedi 9h,109.66600000000001,108.83
Avril 2023,Samedi 10h,99.42999999999999,108.83
Avril 2023,Samedi 11h,89.514,108.83
Avril 2023,Samedi 12h,82.604,108.83
Avril 2023,Samedi 13h,77.76,108.83
Avril 2023,Samedi 14h,71.428,108.83
Avril 2023,Samedi 15h,74.174,108.83
Avril 2023,Samedi 16h,86.31,108.83
Avril 2023,Samedi 17h,99.712,108.83
Avril 2023,Samedi 18h,118.256,108.83
Avril 2023,Samedi 19h,131.342,108.83
Avril 2023,Samedi 20h,125.208,108.83
Avril 2023,Samedi 21h,121.338,108.83
Avril 2023,Samedi 22h,113.78,52.87
Avril 2023,Samedi 23h,106.83599999999998,52.87
Avril 2023,Dimanche 0h,111.98800000000001,52.87
Avril 2023,Dimanche 1h,103.822,52.87
Avril 2023,Dimanche 2h,99.228,52.87
Avril 2023,Dimanche 3h,91.988,52.87
Avril 2023,Dimanche 4h,89.328,52.87
Avril 2023,Dimanche 5h,91.65599999999999,52.87
Avril 2023,Dimanche 6h,101.454,52.87
Avril 2023,Dimanche 7h,109.95,108.83
Avril 2023,Dimanche 8h,112.68800000000002,108.83
Avril 2023,Dimanche 9h,106.76400000000001,108.83
Avril 2023,Dimanche 10h,95.08000000000001,108.83
Avril 2023,Dimanche 11h,85.076,108.83
Avril 2023,Dimanche 12h,82.868,108.83
Avril 2023,Dimanche 13h,67.542,108.83
Avril 2023,Dimanche 14h,64.1,108.83
Avril 2023,Dimanche 15h,69.422,108.83
Avril 2023,Dimanche 16h,81.524,108.83
Avril 2023,Dimanche 17h,104.606,108.83
Avril 2023,Dimanche 18h,120.806,108.83
Avril 2023,Dimanche 19h,129.924,108.83
Avril 2023,Dimanche 20h,134.878,108.83
Avril 2023,Dimanche 21h,132.54000000000002,108.83
Avril 2023,Dimanche 22h,124.272,52.87
Avril 2023,Dimanche 23h,114.902,52.87
Mai 2023,Lundi 0h,83.0,52.87
Mai 2023,Lundi 1h,75.14,52.87
Mai 2023,Lundi 2h,74.574,52.87
Mai 2023,Lundi 3h,62.076,52.87
Mai 2023,Lundi 4h,59.739999999999995,52.87
Mai 2023,Lundi 5h,66.204,52.87
Mai 2023,Lundi 6h,76.428,52.87
Mai 2023,Lundi 7h,97.24199999999999,108.83
Mai 2023,Lundi 8h,98.534,108.83
Mai 2023,Lundi 9h,88.828,108.83
Mai 2023,Lundi 10h,84.356,108.83
Mai 2023,Lundi 11h,78.99600000000001,108.83
Mai 2023,Lundi 12h,76.08200000000001,108.83
Mai 2023,Lundi 13h,71.348,108.83
Mai 2023,Lundi 14h,70.428,108.83
Mai 2023,Lundi 15h,58.948,108.83
Mai 2023,Lundi 16h,66.654,108.83
Mai 2023,Lundi 17h,74.856,108.83
Mai 2023,Lundi 18h,84.646,108.83
Mai 2023,Lundi 19h,102.43800000000002,108.83
Mai 2023,Lundi 20h,105.082,108.83
Mai 2023,Lundi 21h,102.048,108.83
Mai 2023,Lundi 22h,100.70599999999999,52.87
Mai 2023,Lundi 23h,92.55199999999999,52.87
Mai 2023,Mardi 0h,94.008,52.87
Mai 2023,Mardi 1h,84.65599999999999,52.87
Mai 2023,Mardi 2h,82.912,52.87
Mai 2023,Mardi 3h,72.892,52.87
Mai 2023,Mardi 4h,61.484,52.87
Mai 2023,Mardi 5h,76.806,52.87
Mai 2023,Mardi 6h,76.24199999999999,52.87
Mai 2023,Mardi 7h,110.418,108.83
Mai 2023,Mardi 8h,113.85799999999999,108.83
Mai 2023,Mardi 9h,101.748,108.83
Mai 2023,Mardi 10h,91.084,108.83
Mai 2023,Mardi 11h,85.342,108.83
Mai 2023,Mardi 12h,81.54400000000001,108.83
Mai 2023,Mardi 13h,72.634,108.83
Mai 2023,Mardi 14h,64.066,108.83
Mai 2023,Mardi 15h,57.077999999999996,108.83
Mai 2023,Mardi 16h,67.42,108.83
Mai 2023,Mardi 17h,90.51599999999999,108.83
Mai 2023,Mardi 18h,110.124,108.83
Mai 2023,Mardi 19h,126.096,108.83
Mai 2023,Mardi 20h,127.426,108.83
Mai 2023,Mardi 21h,118.792,108.83
Mai 2023,Mardi 22h,113.74000000000001,52.87
Mai 2023,Mardi 23h,104.21400000000001,52.87
Mai 2023,Mercredi 0h,95.562,52.87
Mai 2023,Mercredi 1h,87.792,52.87
Mai 2023,Mercredi 2h,88.28599999999999,52.87
Mai 2023,Mercredi 3h,80.01,52.87
Mai 2023,Mercredi 4h,81.442,52.87
Mai 2023,Mercredi 5h,87.716,52.87
Mai 2023,Mercredi 6h,96.684,52.87
Mai 2023,Mercredi 7h,112.64200000000001,108.83
Mai 2023,Mercredi 8h,116.15,108.83
Mai 2023,Mercredi 9h,107.502,108.83
Mai 2023,Mercredi 10h,90.736,108.83
Mai 2023,Mercredi 11h,81.482,108.83
Mai 2023,Mercredi 12h,73.86,108.83
Mai 2023,Mercredi 13h,64.732,108.83
Mai 2023,Mercredi 14h,61.884,108.83
Mai 2023,Mercredi 15h,62.824,108.83
Mai 2023,Mercredi 16h,72.65599999999999,108.83
Mai 2023,Mercredi 17h,90.056,108.83
Mai 2023,Mercredi 18h,106.65799999999999,108.83
Mai 2023,Mercredi 19h,124.828,108.83
Mai 2023,Mercredi 20h,128.796,108.83
Mai 2023,Mercredi 21h,112.684,108.83
Mai 2023,Mercredi 22h,112.742,52.87
Mai 2023,Mercredi 23h,105.67,52.87
Mai 2023,Jeudi 0h,83.6725,52.87
Mai 2023,Jeudi 1h,73.0975,52.87
Mai 2023,Jeudi 2h,72.8725,52.87
Mai 2023,Jeudi 3h,66.3525,52.87
Mai 2023,Jeudi 4h,67.72999999999999,52.87
Mai 2023,Jeudi 5h,71.0475,52.87
Mai 2023,Jeudi 6h,79.72999999999999,52.87
Mai 2023,Jeudi 7h,103.30250000000001,108.83
Mai 2023,Jeudi 8h,99.7925,108.83
Mai 2023,Jeudi 9h,84.6875,108.83
Mai 2023,Jeudi 10h,72.8275,108.83
Mai 2023,Jeudi 11h,64.16499999999999,108.83
Mai 2023,Jeudi 12h,58.114999999999995,108.83
Mai 2023,Jeudi 13h,45.6275,108.83
Mai 2023,Jeudi 14h,42.6875,108.83
Mai 2023,Jeudi 15h,47.955,108.83
Mai 2023,Jeudi 16h,65.725,108.83
Mai 2023,Jeudi 17h,82.4825,108.83
Mai 2023,Jeudi 18h,98.985,108.83
Mai 2023,Jeudi 19h,111.3575,108.83
Mai 2023,Jeudi 20h,113.135,108.83
Mai 2023,Jeudi 21h,99.8775,108.83
Mai 2023,Jeudi 22h,96.09,52.87
Mai 2023,Jeudi 23h,86.3125,52.87
Mai 2023,Vendredi 0h,90.87,52.87
Mai 2023,Vendredi 1h,82.3525,52.87
Mai 2023,Vendredi 2h,79.6275,52.87
Mai 2023,Vendredi 3h,76.685,52.87
Mai 2023,Vendredi 4h,74.68249999999999,52.87
Mai 2023,Vendredi 5h,81.1825,52.87
Mai 2023,Vendredi 6h,89.6675,52.87
Mai 2023,Vendredi 7h,106.2075,108.83
Mai 2023,Vendredi 8h,110.57,108.83
Mai 2023,Vendredi 9h,100.13,108.83
Mai 2023,Vendredi 10h,85.2475,108.83
Mai 2023,Vendredi 11h,76.3175,108.83
Mai 2023,Vendredi 12h,71.245,108.83
Mai 2023,Vendredi 13h,68.97749999999999,108.83
Mai 2023,Vendredi 14h,64.1225,108.83
Mai 2023,Vendredi 15h,67.5625,108.83
Mai 2023,Vendredi 16h,74.25,108.83
Mai 2023,Vendredi 17h,91.74249999999999,108.83
Mai 2023,Vendredi 18h,100.9225,108.83
Mai 2023,Vendredi 19h,109.53500000000001,108.83
Mai 2023,Vendredi 20h,112.525,108.83
Mai 2023,Vendredi 21h,107.26,108.83
Mai 2023,Vendredi 22h,106.5875,52.87
Mai 2023,Vendredi 23h,98.11500000000001,52.87
Mai 2023,Samedi 0h,88.02499999999999,52.87
Mai 2023,Samedi 1h,78.5175,52.87
Mai 2023,Samedi 2h,77.4875,52.87
Mai 2023,Samedi 3h,70.7725,52.87
Mai 2023,Samedi 4h,67.625,52.87
Mai 2023,Samedi 5h,68.17,52.87
Mai 2023,Samedi 6h,78.0775,52.87
Mai 2023,Samedi 7h,81.9625,108.83
Mai 2023,Samedi 8h,81.69749999999999,108.83
Mai 2023,Samedi 9h,67.4875,108.83
Mai 2023,Samedi 10h,43.935,108.83
Mai 2023,Samedi 11h,32.0875,108.83
Mai 2023,Samedi 12h,34.7275,108.83
Mai 2023,Samedi 13h,28.590000000000003,108.83
Mai 2023,Samedi 14h,19.0625,108.83
Mai 2023,Samedi 15h,18.7175,108.83
Mai 2023,Samedi 16h,26.805,108.83
Mai 2023,Samedi 17h,56.8825,108.83
Mai 2023,Samedi 18h,80.0525,108.83
Mai 2023,Samedi 19h,92.83,108.83
Mai 2023,Samedi 20h,100.615,108.83
Mai 2023,Samedi 21h,98.02250000000001,108.83
Mai 2023,Samedi 22h,96.47,52.87
Mai 2023,Samedi 23h,90.25,52.87
Mai 2023,Dimanche 0h,86.9175,52.87
Mai 2023,Dimanche 1h,77.7125,52.87
Mai 2023,Dimanche 2h,75.1725,52.87
Mai 2023,Dimanche 3h,60.965,52.87
Mai 2023,Dimanche 4h,63.515,52.87
Mai 2023,Dimanche 5h,61.3425,52.87
Mai 2023,Dimanche 6h,64.0625,52.87
Mai 2023,Dimanche 7h,65.2525,108.83
Mai 2023,Dimanche 8h,57.9375,108.83
Mai 2023,Dimanche 9h,34.86,108.83
Mai 2023,Dimanche 10h,24.43,108.83
Mai 2023,Dimanche 11h,14.6,108.83
Mai 2023,Dimanche 12h,13.96,108.83
Mai 2023,Dimanche 13h,-2.437500000000001,108.83
Mai 2023,Dimanche 14h,-3.982500000000001,108.83
Mai 2023,Dimanche 15h,0.2550000000000008,108.83
Mai 2023,Dimanche 16h,9.065000000000001,108.83
Mai 2023,Dimanche 17h,15.43,108.83
Mai 2023,Dimanche 18h,61.052499999999995,108.83
Mai 2023,Dimanche 19h,90.155,108.83
Mai 2023,Dimanche 20h,99.605,108.83
Mai 2023,Dimanche 21h,98.2475,108.83
Mai 2023,Dimanche 22h,96.4825,52.87
Mai 2023,Dimanche 23h,90.6325,52.87
Juin 2023,Lundi 0h,98.41499999999999,52.87
Juin 2023,Lundi 1h,94.0325,52.87
Juin 2023,Lundi 2h,89.03,52.87
Juin 2023,Lundi 3h,80.14,52.87
Juin 2023,Lundi 4h,82.69500000000001,52.87
Juin 2023,Lundi 5h,90.3,52.87
Juin 2023,Lundi 6h,96.98,52.87
Juin 2023,Lundi 7h,118.2225,108.83
Juin 2023,Lundi 8h,126.78999999999999,108.83
Juin 2023,Lundi 9h,119.16749999999999,108.83
Juin 2023,Lundi 10h,106.05250000000001,108.83
Juin 2023,Lundi 11h,100.225,108.83
Juin 2023,Lundi 12h,96.1425,108.83
Juin 2023,Lundi 13h,88.6875,108.83
Juin 2023,Lundi 14h,83.7775,108.83
Juin 2023,Lundi 15h,93.125,108.83
Juin 2023,Lundi 16h,102.01249999999999,108.83
Juin 2023,Lundi 17h,116.1125,108.83
Juin 2023,Lundi 18h,124.75,108.83
Juin 2023,Lundi 19h,132.85750000000002,108.83
Juin 2023,Lundi 20h,131.265,108.83
Juin 2023,Lundi 21h,125.0275,108.83
Juin 2023,Lundi 22h,120.71000000000001,52.87
Juin 2023,Lundi 23h,111.49,52.87
Juin 2023,Mardi 0h,100.97749999999999,52.87
Juin 2023,Mardi 1h,90.6725,52.87
Juin 2023,Mardi 2h,86.975,52.87
Juin 2023,Mardi 3h,83.555,52.87
Juin 2023,Mardi 4h,82.81,52.87
Juin 2023,Mardi 5h,86.82249999999999,52.87
Juin 2023,Mardi 6h,103.3125,52.87
Juin 2023,Mardi 7h,118.56,108.83
Juin 2023,Mardi 8h,124.0125,108.83
Juin 2023,Mardi 9h,107.785,108.83
Juin 2023,Mardi 10h,93.825,108.83
Juin 2023,Mardi 11h,89.9825,108.83
Juin 2023,Mardi 12h,85.0,108.83
Juin 2023,Mardi 13h,83.3275,108.83
Juin 2023,Mardi 14h,81.585,108.83
Juin 2023,Mardi 15h,81.42,108.83
Juin 2023,Mardi 16h,85.63250000000001,108.83
Juin 2023,Mardi 17h,95.9025,108.83
Juin 2023,Mardi 18h,111.455,108.83
Juin 2023,Mardi 19h,125.475,108.83
Juin 2023,Mardi 20h,130.4275,108.83
Juin 2023,Mardi 21h,123.155,108.83
Juin 2023,Mardi 22h,116.155,52.87
Juin 2023,Mardi 23h,106.16,52.87
Juin 2023,Mercredi 0h,101.3875,52.87
Juin 2023,Mercredi 1h,93.48,52.87
Juin 2023,Mercredi 2h,90.27000000000001,52.87
Juin 2023,Mercredi 3h,89.8375,52.87
Juin 2023,Mercredi 4h,90.185,52.87
Juin 2023,Mercredi 5h,96.2625,52.87
Juin 2023,Mercredi 6h,107.1675,52.87
Juin 2023,Mercredi 7h,124.8925,108.83
Juin 2023,Mercredi 8h,129.6275,108.83
Juin 2023,Mercredi 9h,113.475,108.83
Juin 2023,Mercredi 10h,100.115,108.83
Juin 2023,Mercredi 11h,94.52,108.83
Juin 2023,Mercredi 12h,94.8425,108.83
Juin 2023,Mercredi 13h,88.625,108.83
Juin 2023,Mercredi 14h,88.945,108.83
Juin 2023,Mercredi 15h,89.735,108.83
Juin 2023,Mercredi 16h,92.7725,108.83
Juin 2023,Mercredi 17h,104.6075,108.83
Juin 2023,Mercredi 18h,122.245,108.83
Juin 2023,Mercredi 19h,144.35000000000002,108.83
Juin 2023,Mercredi 20h,148.0075,108.83
Juin 2023,Mercredi 21h,137.625,108.83
Juin 2023,Mercredi 22h,131.3025,52.87
Juin 2023,Mercredi 23h,119.9675,52.87
Juin 2023,Jeudi 0h,108.138,52.87
Juin 2023,Jeudi 1h,91.782,52.87
Juin 2023,Jeudi 2h,86.874,52.87
Juin 2023,Jeudi 3h,78.14,52.87
Juin 2023,Jeudi 4h,76.688,52.87
Juin 2023,Jeudi 5h,78.61,52.87
Juin 2023,Jeudi 6h,88.342,52.87
Juin 2023,Jeudi 7h,106.71399999999998,108.83
Juin 2023,Jeudi 8h,109.494,108.83
Juin 2023,Jeudi 9h,100.41,108.83
Juin 2023,Jeudi 10h,93.604,108.83
Juin 2023,Jeudi 11h,90.616,108.83
Juin 2023,Jeudi 12h,85.48400000000001,108.83
Juin 2023,Jeudi 13h,81.966,108.83
Juin 2023,Jeudi 14h,84.856,108.83
Juin 2023,Jeudi 15h,87.178,108.83
Juin 2023,Jeudi 16h,89.36,108.83
Juin 2023,Jeudi 17h,102.26,108.83
Juin 2023,Jeudi 18h,116.072,108.83
Juin 2023,Jeudi 19h,126.894,108.83
Juin 2023,Jeudi 20h,127.71600000000001,108.83
Juin 2023,Jeudi 21h,124.28800000000001,108.83
Juin 2023,Jeudi 22h,121.54,52.87
Juin 2023,Jeudi 23h,108.646,52.87
Juin 2023,Vendredi 0h,115.824,52.87
Juin 2023,Vendredi 1h,109.886,52.87
Juin 2023,Vendredi 2h,105.69200000000001,52.87
Juin 2023,Vendredi 3h,100.786,52.87
Juin 2023,Vendredi 4h,100.256,52.87
Juin 2023,Vendredi 5h,105.39000000000001,52.87
Juin 2023,Vendredi 6h,120.94800000000001,52.87
Juin 2023,Vendredi 7h,145.13600000000002,108.83
Juin 2023,Vendredi 8h,147.342,108.83
Juin 2023,Vendredi 9h,132.274,108.83
Juin 2023,Vendredi 10h,120.05199999999999,108.83
Juin 2023,Vendredi 11h,112.9,108.83
Juin 2023,Vendredi 12h,107.05199999999999,108.83
Juin 2023,Vendredi 13h,103.36600000000001,108.83
Juin 2023,Vendredi 14h,101.3,108.83
Juin 2023,Vendredi 15h,103.648,108.83
Juin 2023,Vendredi 16h,110.566,108.83
Juin 2023,Vendredi 17h,119.604,108.83
Juin 2023,Vendredi 18h,139.28400000000002,108.83
Juin 2023,Vendredi 19h,158.028,108.83
Juin 2023,Vendredi 20h,156.494,108.83
Juin 2023,Vendredi 21h,141.122,108.83
Juin 2023,Vendredi 22h,131.588,52.87
Juin 2023,Vendredi 23h,123.848,52.87
Juin 2023,Samedi 0h,121.12,52.87
Juin 2023,Samedi 1h,116.77,52.87
Juin 2023,Samedi 2h,111.57249999999999,52.87
Juin 2023,Samedi 3h,106.9325,52.87
Juin 2023,Samedi 4h,101.49,52.87
Juin 2023,Samedi 5h,103.0325,52.87
Juin 2023,Samedi 6h,114.03,52.87
Juin 2023,Samedi 7h,126.42,108.83
Juin 2023,Samedi 8h,132.365,108.83
Juin 2023,Samedi 9h,120.80499999999999,108.83
Juin 2023,Samedi 10h,99.47749999999999,108.83
Juin 2023,Samedi 11h,80.875,108.83
Juin 2023,Samedi 12h,71.2175,108.83
Juin 2023,Samedi 13h,58.5325,108.83
Juin 2023,Samedi 14h,53.182500000000005,108.83
Juin 2023,Samedi 15h,64.6725,108.83
Juin 2023,Samedi 16h,81.9325,108.83
Juin 2023,Samedi 17h,107.975,108.83
Juin 2023,Samedi 18h,123.92999999999999,108.83
Juin 2023,Samedi 19h,139.19,108.83
Juin 2023,Samedi 20h,134.1825,108.83
Juin 2023,Samedi 21h,123.08250000000001,108.83
Juin 2023,Samedi 22h,125.52250000000001,52.87
Juin 2023,Samedi 23h,122.61,52.87
Juin 2023,Dimanche 0h,95.35,52.87
Juin 2023,Dimanche 1h,86.3725,52.87
Juin 2023,Dimanche 2h,80.9125,52.87
Juin 2023,Dimanche 3h,77.475,52.87
Juin 2023,Dimanche 4h,76.965,52.87
Juin 2023,Dimanche 5h,74.3075,52.87
Juin 2023,Dimanche 6h,92.0275,52.87
Juin 2023,Dimanche 7h,103.02,108.83
Juin 2023,Dimanche 8h,100.165,108.83
Juin 2023,Dimanche 9h,84.98,108.83
Juin 2023,Dimanche 10h,68.8075,108.83
Juin 2023,Dimanche 11h,62.135,108.83
Juin 2023,Dimanche 12h,55.364999999999995,108.83
Juin 2023,Dimanche 13h,50.955,108.83
Juin 2023,Dimanche 14h,53.595,108.83
Juin 2023,Dimanche 15h,64.52250000000001,108.83
Juin 2023,Dimanche 16h,76.9625,108.83
Juin 2023,Dimanche 17h,105.745,108.83
Juin 2023,Dimanche 18h,121.515,108.83
Juin 2023,Dimanche 19h,126.5925,108.83
Juin 2023,Dimanche 20h,121.9625,108.83
Juin 2023,Dimanche 21h,125.6225,108.83
Juin 2023,Dimanche 22h,123.05250000000001,52.87
Juin 2023,Dimanche 23h,112.1325,52.87
Juillet 2023,Lundi 0h,89.978,52.87
Juillet 2023,Lundi 1h,72.166,52.87
Juillet 2023,Lundi 2h,64.676,52.87
Juillet 2023,Lundi 3h,60.326,52.87
Juillet 2023,Lundi 4h,59.072,52.87
Juillet 2023,Lundi 5h,72.12,52.87
Juillet 2023,Lundi 6h,87.462,52.87
Juillet 2023,Lundi 7h,106.348,108.83
Juillet 2023,Lundi 8h,113.426,108.83
Juillet 2023,Lundi 9h,109.97,108.83
Juillet 2023,Lundi 10h,95.372,108.83
Juillet 2023,Lundi 11h,80.486,108.83
Juillet 2023,Lundi 12h,77.468,108.83
Juillet 2023,Lundi 13h,61.664,108.83
Juillet 2023,Lundi 14h,62.717999999999996,108.83
Juillet 2023,Lundi 15h,62.746,108.83
Juillet 2023,Lundi 16h,77.53,108.83
Juillet 2023,Lundi 17h,92.54400000000001,108.83
Juillet 2023,Lundi 18h,102.36,108.83
Juillet 2023,Lundi 19h,125.49600000000001,108.83
Juillet 2023,Lundi 20h,115.85799999999999,108.83
